mcid,movie_id,company_id,ctype,note
233,10681,2,production,
234,10681,3,production,
235,10681,93408,production,
236,5174,12,production,
237,14161,5,production,
238,14161,347,production,
239,14161,1557,production,
240,14161,10905,production,
241,17979,5888,production,
242,17979,11395,production,
243,76757,79,production,
244,76757,444,production,
245,76757,450,production,
246,76757,6194,production,
247,258489,79,production,
248,258489,552,production,
249,258489,2596,production,
250,258489,41624,production,
251,258489,46339,production,
252,258489,86565,production,
253,258489,86566,production,
254,411,5888,production,
255,411,10221,production,
256,246655,306,production,
257,246655,431,production,
258,246655,7505,production,
259,246655,9168,production,
260,246655,22213,production,
261,246655,78091,production,
262,155,429,production,
263,155,923,production,
264,155,6194,production,
265,155,9993,production,
266,155,9996,production,
267,14160,3,production,
268,15512,521,production,
269,1726,420,production,
270,44826,4,production,
271,44826,2691,production,
272,44826,3281,production,
273,8487,2507,production,
274,8487,6194,production,
275,8487,16774,production,
276,8487,57088,production,
277,1735,33,production,
278,1735,2269,production,
279,1735,7295,production,
280,1735,11462,production,
281,1735,19643,production,
282,297761,429,production,
283,297761,444,production,
284,297761,507,production,
285,297761,6194,production,
286,297761,9993,production,
287,2698,5,production,
288,2698,33,production,
289,2698,158,production,
290,2698,159,production,
291,2698,333,production,
292,2698,4171,production,
293,2698,7295,production,
294,137113,79,production,
295,137113,6194,production,
296,137113,6687,production,
297,137113,12200,production,
298,137113,36390,production,
299,137113,41624,production,
300,9804,33,production,
301,9804,1073,production,
302,9804,1302,production,
303,9804,6092,production,
304,14869,4,production,
305,14869,158,production,
306,14869,435,production,
307,14869,2598,production,
308,14869,76067,production,
309,150540,2,production,
310,150540,3,production,
311,278927,2,production,
312,278927,3036,production,
313,278927,7297,production,
314,278927,20478,production,
315,10138,420,production,
316,58595,33,production,
317,58595,16314,production,
318,102651,2,production,
319,102651,3036,production,
320,102651,16314,production,
321,119450,290,production,
322,119450,7076,production,
323,119450,22213,production,
324,79698,7299,production,
325,79698,8186,production,
326,79698,8187,production,
327,79698,8188,production,
328,79698,76098,production,
329,79698,76099,production,
330,79698,76100,production,
331,64686,2735,production,
332,64686,4403,production,
333,64686,6292,production,
334,64686,20478,production,
335,64686,20851,production,
336,100402,420,production,
337,10192,521,production,
338,158852,2,production,
339,158852,20656,production,
