movie_id,title,release
27549,Beastmaster 2: Through the Portal of Time,1991
59728,The 5th Quarter,2011
10930,The Flower of Evil,2003
32395,The Greatest,2009
58882,Snow Flower and the Secret Fan,2011
7547,Come Early Morning,2006
35944,Lucky Break,2001
42222,Julia,1977
13827,"Surfer, Dude",2008
44260,Lake of Fire,2006
9282,11:14,2003
38940,Men of War,1994
35689,Don McKay,2009
97614,Deadfall,2012
37206,A Shine of Rainbows,2009
58626,The Hit List,2011
183894,Emma,2009
837,Videodrome,1983
1555,The Spanish Apartment,2002
244783,Song One,2014
16564,Winter in Wartime,2008
168027,Freaky Deaky,2012
3482,The Train,1964
135595,Trade Of Innocents,2012
8982,The Protector,2005
89861,Stiff Upper Lips,1998
455,Bend It Like Beckham,2002
57022,Sunshine State,2002
14351,Crossover,2006
147767,Khiladi 786,2012
10664,[REC]²,2009
55567,Standing Ovation,2010
9277,The Sting,1973
9443,Chariots of Fire,1981
16186,Diary of a Mad Black Woman,2005
7863,Shine,1996
138697,Don Jon,2013
11901,High Plains Drifter,1973
1548,Ghost World,2001
11889,Iris,2001
33155,Galaxina,1980
5528,The Chorus,2004
321,Mambo Italiano,2003
4997,Wonderland,2003
925,Do the Right Thing,1989
27451,Harvard Man,2001
73532,Le Havre,2011
979,Irreversible,2002
193722,R100,2013
7913,Rang De Basanti,2006
253253,Animals,2014
51995,Salvation Boulevard,2011
13173,The Ten,2007
22908,A Room for Romeo Brass,1999
70670,Headhunters,2011
84204,Grabbers,2012
25248,Saint Ralph,2004
230266,Miss Julie,2014
16633,Somewhere in Time,1980
63006,Dum Maaro Dum,2011
91586,Insidious: Chapter 2,2013
215,Saw II,2005
333371,10 Cloverfield Lane,2016
9012,Jackass: The Movie,2002
345911,Lights Out,2016
72571,Paranormal Activity 3,2011
242512,Ouija,2014
10072,A Nightmare on Elm Street 3: Dream Warriors,1987
211954,Instructions Not Included,2013
82990,Paranormal Activity 4,2012
29912,The Robe,1953
11843,The Return of the Pink Panther,1975
11284,Freddy's Dead: The Final Nightmare,1991
504,Monster,2003
173,"20,000 Leagues Under the Sea",1954
227348,Paranormal Activity: The Marked Ones,2014
1955,The Elephant Man,1980
152532,Dallas Buyers Club,2013
243940,The Lazarus Effect,2015
77,Memento,2000
157547,Oculus,2013
2295,Clerks II,2006
71,Billy Elliot,2000
147773,The Way Way Back,2013
16096,House Party 2,1991
24266,The Man from Snowy River,1982
16508,Doug's 1st Movie,1999
2895,The Apostle,1997
15660,Mommie Dearest,1981
59968,Our Idiot Brother,2011
323677,Race,2016
19848,The Players Club,1998
256274,"As Above, So Below",2014
235271,Addicted,2014
45153,Eve's Bayou,1997
284293,Still Alice,2014
24973,The Egyptian,1954
21610,Nighthawks,1981
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989
8346,My Big Fat Greek Wedding,2002
122081,Spring Breakers,2013
10987,Halloween: The Curse of Michael Myers,1995
1391,Y Tu Mamá También,2001
747,Shaun of the Dead,2004
14745,The Haunting of Molly Hartley,2008
26748,Lone Star,1996
11357,Halloween 4: The Return of Michael Myers,1988
24913,April Fool's Day,1986
13776,Diner,1982
14854,Lone Wolf McQuade,1983
50357,Apollo 18,2011
13090,Sunshine Cleaning,2008
192141,No Escape,2015
16441,The Beastmaster,1982
29996,Solomon and Sheba,1959
351819,Fifty Shades of Black,2016
14834,Not Easily Broken,2009
22649,A Farewell to Arms,1932
378200,The Perfect Match,2016
20455,Digimon: The Movie,2000
13193,Saved!,2004
11042,The Barbarian Invasions,2003
10786,Robin and Marian,1976
12484,The Forsaken,2001
17339,Force 10 from Navarone,1978
11959,UHF,1989
9900,Grandma's Boy,2006
14662,Slums of Beverly Hills,1998
335,Once Upon a Time in the West,1968
15745,Made,2001
17431,Moon,2009
21014,Keeping Up with the Steins,2006
78394,Sea Rex 3D: Journey to a Prehistoric World,2010
10217,The Sweet Hereafter,1997
46332,Of Gods and Men,2010
13996,Bottle Shock,2008
3028,Jekyll and Hyde ... Together Again,1982
1024,Heavenly Creatures,1994
343795,90 Minutes in Heaven,2015
45658,Everything Must Go,2010
16148,Zero Effect,1998
4553,The Machinist,2004
36351,Light Sleeper,1992
245916,Kill the Messenger,2014
27585,Rabbit Hole,2010
1415,Party Monster,2003
313922,Green Room,2016
14474,The Oh in Ohio,2006
199933,Atlas Shrugged Part III: Who is John Galt?,2014
13685,Bottle Rocket,1996
8744,Albino Alligator,1996
38428,"Gandhi, My Father",2007
8847,Standard Operating Procedure,2008
39269,Out of the Blue,1980
46838,Tucker and Dale vs Evil,2010
51384,"Lovely, Still",2008
56930,Tycoon,1947
41730,Desert Blue,1999
18442,Decoys,2004
298312,The Visit,2015
11600,Redacted,2007
71547,Fascination,2004
57876,Area 51,2015
77495,Sleep Tight,2011
13849,The Cottage,2008
14849,Dead Like Me: Life After Death,2009
12486,Farce of the Penguins,2006
19615,Flying By,2009
244403,Rudderless,2014
292481,Henry & Me,2014
340816,Christmas Eve,2015
78814,We Have Your Husband,2011
297596,Dying of the Light,2014
299552,Born Of War,2013
11935,Capricorn One,1977
113406,Should've Been Romeo,2012
447027,Running Forever,2015
290825,Yoga Hosers,2016
361159,Navy Seals vs. Zombies,2015
12555,I Served the King of England,2006
31175,Soul Kitchen,2009
12498,Sling Blade,1996
77949,The Awakening,2011
1690,Hostel,2005
8435,A Cock and Bull Story,2005
64720,Take Shelter,2011
49365,Lady in White,1988
11404,Driving Lessons,2006
300706,Let's Kill Ward's Wife,2014
16337,The Texas Chainsaw Massacre 2,1986
11577,Pat Garrett & Billy the Kid,1973
77987,Only God Forgives,2013
40185,Camping Sauvage,2005
68202,Without Men,2011
8981,Dear Frankie,2004
10914,All Hat,2007
50848,The Names of Love,2010
166624,Treading Water,2013
10822,Savage Grace,2007
10844,Out of the Blue,2006
9336,Police Academy,1984
5689,The Blue Lagoon,1980
712,Four Weddings and a Funeral,1994
13342,Fast Times at Ridgemont High,1982
10339,Moby Dick,1956
1429,25th Hour,2002
9303,Bound,1996
641,Requiem for a Dream,2000
27686,State Fair,1945
65749,Tango,1998
6106,Salvador,1986
252680,Moms' Night Out,2014
141,Donnie Darko,2001
66607,Saving Private Perez,2011
17139,Character,1997
12079,Spun,2002
39800,Life During Wartime,2009
4550,Sympathy for Lady Vengeance,2005
62116,Mozart's Sister,2010
9991,Mean Machine,2001
13807,Exiled,2006
68818,Blackthorn,2011
12093,Lilya 4-ever,2002
36419,After.Life,2010
281730,Fugly,2014
510,One Flew Over the Cuckoo's Nest,1975
362105,R.L. Stine's Monsterville: The Cabinet of Souls,2015
10970,Silent Movie,1976
375290,Airlift,2016
17663,Anne of Green Gables,1985
270938,Falcon Rising,2014
116613,The Sweeney,2012
11826,Sexy Beast,2000
29920,Easy Money,2010
1088,Whale Rider,2003
26379,Paa,2009
34069,Cargo,2009
10947,High School Musical,2006
47452,Love and Death on Long Island,1997
3040,Night Watch,2004
11386,The Crying Game,1992
10246,Porky's,1981
29426,Survival of the Dead,2010
10331,Night of the Living Dead,1968
153,Lost in Translation,2003
703,Annie Hall,1977
27191,The Greatest Show on Earth,1952
1365,Monster's Ball,2001
287424,Maggie,2015
451,Leaving Las Vegas,1995
165864,Hansel and Gretel Get Baked,2013
987,The Front Page,1974
241251,The Boy Next Door,2015
40494,Trapeze,1956
39781,The Kids Are All Right,2010
8337,They Live,1988
5925,The Great Escape,1963
8357,What the #$*! Do We (K)now!?,2004
146203,The Last Exorcism Part II,2013
85350,Boyhood,2014
512,Scoop,2006
13408,The Wash,2001
47816,3 Strikes,2000
10744,The Cooler,2003
11536,The Misfits,1961
9782,The Night Listener,2006
18713,The Jerky Boys,1995
6537,The Orphanage,2007
184345,A Haunted House 2,2014
1809,The Rules of Attraction,2002
2370,Topaz,1969
9809,Let's Go to Prison,2006
5,Four Rooms,1995
11013,Secretary,2002
19153,The Real Cancun,2003
10132,Talk Radio,1988
16448,Waiting for Guffman,1996
15122,Love Stinks,1999
8141,You Kill Me,2007
1546,Thumbsucker,2005
48572,Red State,2011
14517,Mirrormask,2005
89708,Samsara,2011
27551,The Barbarians,1987
64678,The Art of Getting By,2011
309503,Zipper,2015
14293,Poolhall Junkies,2002
15059,The Loss of Sexual Innocence,1999
103328,Holy Motors,2012
157847,Joe,2014
25719,Shooting Fish,1997
48309,Prison,1988
27723,Psycho Beach Party,2000
20468,The Big Tease,1999
242575,"Guten Tag, Ramón",2013
44945,Trust,2010
29122,An Everlasting Piece,2000
125123,Among Giants,1998
111190,Adore,2013
133575,The Velocity of Gary,1999
54580,Mondays in the Sun,2002
52015,Stake Land,2010
34941,The Last Time I Committed Suicide,1997
227975,Futuro Beach,2014
60422,Another Happy Day,2011
81390,A Lonely Place to Die,2011
10981,Nothing,2003
225235,The Geographer Drank His Globe Away,2013
14902,1776,1972
121676,Inescapable,2012
22301,Hell's Angels,1930
20065,Purple Violets,2007
257087,The Veil,2016
46420,The Loved Ones,2009
114635,The Helpers,2012
158150,How to Fall in Love,2012
251979,The Perfect Wave,2014
874,A Man for All Seasons,1966
10774,Network,1976
770,Gone with the Wind,1939
266102,Desert Dancer,2014
29715,Major Dundee,1965
25209,Annie Get Your Gun,1950
37495,Four Lions,2010
29262,The House of Sand,2005
34769,Defendor,2009
35032,The Pirate,1948
5178,The Good Heart,2009
8618,The History Boys,2006
3116,Midnight Cowboy,1969
9427,The Full Monty,1997
813,Airplane!,1980
352978,Chain of Command,2015
10634,Friday,1995
9516,Menace II Society,1993
16288,Creepshow 2,1987
23330,The Ballad of Cable Hogue,1970
18900,In Cold Blood,1967
27029,The Nun's Story,1959
26268,Harper,1966
573,Frenzy,1972
310131,The Witch,2016
40505,I Got the Hook Up,1998
11363,She's the One,1996
3033,Gods and Monsters,1998
25376,The Secret in Their Eyes,2009
22007,Train,2008
765,Evil Dead II,1987
10615,Pootie Tang,2001
205321,Sharknado,2013
89540,The Other Conquest,1999
46146,Troll Hunter,2010
38007,Ira & Abby,2006
14256,Winter Passing,2006
540,D.E.B.S.,2004
370464,The Masked Saint,2016
20055,The Betrayed,2008
224569,Taxman,1999
395766,The Secret,2016
39303,2:13,2009
142061,"Batman: The Dark Knight Returns, Part 2",2013
370662,Time to Choose,2015
252360,In the Name of the King III,2013
256740,Wicked Blood,2014
299145,Stranded,2015
241766,Lords of London,2014
12535,High Anxiety,1977
1667,March of the Penguins,2005
50839,Margin Call,2011
86549,August,2011
13973,Choke,2008
244786,Whiplash,2014
598,City of God,2002
11129,Human Traffic,1999
75861,To Write Love on Her Arms,2015
13551,The Dead Girl,2006
103663,The Hunt,2012
850,A Christmas Story,1983
12586,Bella,2006
11564,Class of 1984,1982
301748,The Opposite Sex,2014
108346,Dreaming of Joseph Lees,1999
8841,The Class,2008
805,Rosemary's Baby,1968
11697,The Man Who Shot Liberty Valance,1962
22051,Adam,2009
436,Maria Full of Grace,2004
55347,Beginners,2010
10070,Feast,2005
8469,Animal House,1978
658,Goldfinger,1964
125490,Antiviral,2012
1585,It's a Wonderful Life,1946
627,Trainspotting,1996
23618,The Original Kings of Comedy,2000
41436,Paranormal Activity 2,2010
10162,Waking Ned,1998
1430,Bowling for Columbine,2002
259943,Coming Home,2014
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985
11257,A Room with a View,1985
158015,The Purge,2013
82507,Sinister,2012
20337,Martin Lawrence Live: Runteldat,2002
261,Cat on a Hot Tin Roof,1958
1685,Beneath the Planet of the Apes,1970
20737,Air Bud,1997
10991,Pokémon: Spell of the Unknown,2000
10225,Friday the 13th Part VI: Jason Lives,1986
826,The Bridge on the River Kwai,1957
34086,Spaced Invaders,1990
5854,Family Plot,1976
284,The Apartment,1960
10285,Jason Goes to Hell: The Final Friday,1993
5780,Torn Curtain,1966
292,Dave Chappelle's Block Party,2005
223485,Slow West,2015
29463,Krush Groove,1985
18065,Next Day Air,2009
22013,Elmer Gantry,1960
821,Judgment at Nuremberg,1961
53862,Trippin',1999
3089,Red River,1948
30139,Phat Girlz,2006
132344,Before Midnight,2013
15582,Teen Wolf Too,1987
15158,Phantasm II,1988
44634,Woman Thou Art Loosed,2004
30309,Real Women Have Curves,2002
7509,Water,2005
10557,East Is East,1999
23531,Whipped,2000
28005,Kama Sutra - A Tale of Love,1996
40247,Please Give,2010
252,Willy Wonka & the Chocolate Factory,1971
24126,Warlock: The Armageddon,1993
13982,8 Heads in a Duffel Bag,1997
16642,Days of Heaven,1978
17734,Thirteen Conversations About One Thing,2001
18892,Jawbreaker,1999
549,Basquiat,1996
121986,Frances Ha,2013
868,Tsotsi,2005
10683,Happiness,1998
17995,DysFunktional Family,2003
246403,Tusk,2014
670,Oldboy,2003
35691,Letters to God,2010
49010,Hobo with a Shotgun,2011
317930,Compadres,2016
11229,Freeway,1996
22488,Love's Abiding Joy,2006
24469,Fish Tank,2009
82533,Damsels in Distress,2012
50942,Creature,1998
84174,Bachelorette,2012
34099,Brave New Girl,2004
79940,Tim and Eric's Billion Dollar Movie,2012
342,Summer Storm,2004
281230,Fort McCoy,2014
38033,Chain Letter,2010
100975,Just Looking,1999
38541,The Divide,2011
39563,The Eclipse,2009
234212,Demonic,2015
27404,My Big Fat Independent Movie,2005
170480,The Deported,2010
71866,Tanner Hall,2009
192210,Open Road,2013
180296,They Came Together,2014
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013
70006,Never Back Down 2: The Beatdown,2011
26039,Point Blank,1967
79587,Four Single Fathers,2009
176077,Enter the Dangerous Mind,2013
260947,Something Wicked,2014
342502,AWOL-72,2015
191229,Iguana,1988
43213,Chicago Overcoat,2009
44594,Barry Munday,2010
666,Central Station,1998
248,Pocketful of Miracles,1961
325173,Close Range,2015
55831,Boynton Beach Club,2005
351043,Amnesiac,2015
43942,Freakonomics,2010
10226,High Tension,2003
66942,Griff the Invisible,2011
356483,Unnatural,2015
10476,Hustle & Flow,2005
239,Some Like It Hot,1959
10281,Friday the 13th Part VII: The New Blood,1988
630,The Wizard of Oz,1939
3034,Young Frankenstein,1974
13025,Diary of the Dead,2007
21461,Lage Raho Munna Bhai,2006
55306,Ulee's Gold,1997
17264,The Black Stallion,1979
346081,Sardaarji,2015
16016,Journey to Saturn,2008
15875,Donovan's Reef,1963
5900,The Dress,1996
43306,A Guy Named Joe,1944
11072,Blazing Saddles,1974
9730,Friday the 13th: The Final Chapter,1984
209274,Ida,2013
26371,Maurice,1987
14137,Beer League,2006
291,Riding Giants,2004
14139,Timecrimes,2007
33106,Silver Medalist,2009
8875,Timber Falls,2007
872,Singin' in the Rain,1952
72914,"Fat, Sick & Nearly Dead",2010
139038,A Haunted House,2013
126509,2016: Obama's America,2012
9591,That Thing You Do!,1996
10676,Halloween III: Season of the Witch,1982
1687,Escape from the Planet of the Apes,1971
24748,Hud,1963
181330,Kevin Hart: Let Me Explain,2013
468,My Own Private Idaho,1991
401,Garden State,2004
76,Before Sunrise,1995
50538,Evil Words,2003
25636,Jesus' Son,1999
19316,Saving Face,2004
21074,Brick Lane,2007
84329,Robot & Frank,2012
20,My Life Without Me,2003
157386,The Spectacular Now,2013
13007,Religulous,2008
13518,Fuel,2008
116584,Valley of the Heart's Delight,2006
46849,Eye of the Dolphin,2007
40428,8: The Mormon Proposition,2010
17334,The Other End of the Line,2008
1698,Anatomy,2000
20764,Sleep Dealer,2008
45132,Super,2010
76706,Christmas Mail,2010
254472,Stung,2015
332285,Antibirth,2016
49471,Get on the Bus,1996
13569,Thr3e,2006
7512,Idiocracy,2006
356216,The Rise of the Krays,2015
11798,This Is England,2006
146631,U.F.O.,2012
43546,Bathing Beauty,1944
61038,Go for It!,2011
78373,"Dancer, Texas Pop. 81",1998
17820,Show Boat,1951
74457,Redemption Road,2011
283384,The Calling,2014
19933,The Brave Little Toaster,1987
756,Fantasia,1940
433715,8 Days,2014
9728,Friday the 13th Part III,1982
9731,Friday the 13th: A New Beginning,1985
9916,The Last Sin Eater,2007
309425,Do You Believe?,2015
14156,Impact Point,2008
43610,The Valley of Decision,1945
360339,Eden,2015
31163,Chicken Tikka Masala,2005
297621,There's Always Woodstock,2014
16205,Jack Brooks: Monster Slayer,2007
887,The Best Years of Our Lives,1946
9517,Bully,2001
6007,Elling,2001
364083,Mi America,2015
8329,[REC],2007
69640,Lies in Plain Sight,2010
371085,Sharkskin,2015
347548,Containment,2015
322443,The Timber,2015
657,From Russia with Love,1963
28165,The Toxic Avenger Part II,1989
11561,Sleeper,1973
270303,It Follows,2015
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972
595,To Kill a Mockingbird,1962
8810,Mad Max 2: The Road Warrior,1981
12207,The Legend of Drunken Master,1994
226,Boys Don't Cry,1999
92182,Silent House,2011
582,The Lives of Others,2006
72213,Courageous,2011
990,The Hustler,1961
55604,Boom Town,1940
9662,The Triplets of Belleville,2003
20862,Smoke Signals,1998
2771,American Splendor,2003
80,Before Sunset,2004
55,Amores perros,2000
11023,Thirteen,2003
33667,Gentleman's Agreement,1947
39013,Winter's Bone,2010
11194,Touching the Void,2003
43839,Alexander's Ragtime Band,1938
1382,Me and You and Everyone We Know,2005
44639,Inside Job,2010
301351,We Are Your Friends,2015
4816,Ghost Dog: The Way of the Samurai,1999
7873,Harsh Times,2005
331190,Captive,2015
15186,Full Frontal,2002
17994,Witchboard,1986
1378,Shortbus,2006
8885,Waltz with Bashir,2008
48382,"The Book of Mormon Movie, Volume 1: The Journey",2003
12901,No End in Sight,2007
250124,The Diary of a Teenage Girl,2015
14284,In the Shadow of the Moon,2007
57120,Meek's Cutoff,2010
12228,Inside Deep Throat,2005
22617,Dinner Rush,2000
55561,Clockwatchers,1997
42889,The Virginity Hit,2010
10656,Subway,1985
24363,House of D,2005
13121,Teeth,2007
24746,Six-String Samurai,1998
325140,Hum To Mohabbat Karega,2000
12109,It's All Gone Pete Tong,2004
27023,Saint John of Las Vegas,2009
22913,24 7: Twenty Four Seven,1997
273899,Stonewall,2015
20653,Roadside Romeo,2008
67373,This Thing of Ours,2005
171759,The Lost Medallion: The Adventures of Billy Stone,2013
206296,The Last Five Years,2014
35219,The Missing Person,2009
28260,Return of the Living Dead 3,1993
7515,London,2005
13075,Sherrybaby,2006
335866,Circle,2015
13510,Eden Lake,2008
215881,Plush,2013
18238,Lesbian Vampire Killers,2009
22600,Gangster's Paradise: Jerusalema,2008
12612,Freeze Frame,2004
50698,Grave Encounters,2011
115210,Stitches,2012
34335,Nine Dead,2010
459488,"To Be Frank, Sinatra at 100",2015
11302,Bananas,1971
119458,Supercapitalist,2012
20406,Rockaway,2007
3766,The Lady from Shanghai,1947
18616,No Man's Land: The Rise of Reeker,2008
18808,Highway,2002
95755,Small Apartments,2012
198062,Coffee Town,2013
188652,The Ghastly Love of Johnny X,2013
174311,All Is Bright,2013
12602,The Torture Chamber of Dr. Sadism,1967
153795,Straight A's,2013
17768,A Funny Thing Happened on the Way to the Forum,1966
13516,Slacker Uprising,2007
98549,The Legend of Hell's Gate: An American Conspiracy,2011
312793,The Walking Deceased,2015
309919,The Curse of Downers Grove,2015
299553,Shark Lake,2015
21309,River's Edge,1986
32235,Northfork,2003
329540,The Marine 4: Moving Target,2015
26388,Buried,2010
49020,Submarine,2011
159037,The Square,2013
12838,One to Another,2006
157293,ABCD (Any Body Can Dance),2013
14048,Man on Wire,2008
356987,Abandoned,2015
295886,Brotherly Love,2015
38358,The Last Exorcism,2010
33511,Nowhere Boy,2009
702,A Streetcar Named Desire,1951
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
542,The Crime of Padre Amaro,2002
84175,Beasts of the Southern Wild,2012
1705,Battle for the Planet of the Apes,1973
62677,Songcatcher,2001
50875,Higher Ground,2011
260778,Vaalu,2015
58492,The Greatest Movie Ever Sold,2011
44562,Ed and His Dead Mother,1993
37232,Travellers and Magicians,2003
4929,Hang 'em High,1968
36334,Deadline - U.S.A.,1952
9783,Sublime,2007
386826,A Beginner's Guide to Snuff,2016
205126,Independence Daysaster,2013
98557,Dysfunctional Friends,2012
104,Run Lola Run,1998
10894,May,2002
246449,Against the Wild,2013
32579,Under the Same Moon,2008
1688,Conquest of the Planet of the Apes,1972
1999,In the Bedroom,2001
43947,I Spit on Your Grave,2010
24066,"Happy, Texas",1999
9709,My Summer of Love,2004
191714,The Lunchbox,2013
25312,Yes,2005
34106,You Can't Take It With You,1938
11426,From Here to Eternity,1953
13909,She Wore a Yellow Ribbon,1949
206284,Grace Unplugged,2013
27455,Foolish,1999
66468,N-Secure,2010
7973,Caramel,2007
283686,Out of the Dark,2014
15976,The Bubble,2006
592,The Conversation,1974
74084,Dil Jo Bhi Kahey...,2006
1651,Mississippi Mermaid,1969
25428,I Love Your Work,2003
298584,Cabin Fever,2016
10758,Waitress,2007
11690,Bloodsport,1988
3083,Mr. Smith Goes to Washington,1939
9344,Kids,1995
10707,The Squid and the Whale,2005
15647,Kissing Jessica Stein,2001
308529,Kickboxer: Vengeance,2016
4174,Spellbound,1945
20156,Exotica,1994
9464,Buffalo '66,1998
49018,Insidious,2010
13820,Repo Man,1984
18079,Nine Queens,2000
127918,The Gatekeepers,2012
17113,The Ballad of Jack and Rose,2005
129139,The To Do List,2013
507,Killing Zoe,1993
4012,The Believer,2001
14054,Snow Angels,2008
323271,Unsullied,2015
10972,Session 9,2001
13066,I Want Someone to Eat Cheese With,2006
66025,Mooz-lum,2011
11908,Hatchet,2006
3082,Modern Times,1936
39541,Stolen Summer,2002
1961,My Name Is Bruce,2007
51820,The Salon,2005
291362,Road Hard,2015
30082,Forty Shades of Blue,2005
72913,Amigo,2010
23963,Pontypool,2009
29406,Trucker,2008
361505,Me You and Five Bucks,2015
104755,The Lords of Salem,2012
253306,Housebound,2014
29595,Wal-Mart: The High Cost of Low Price,2005
46729,Fetching Cody,2005
294600,Last I Heard,2013
137347,Closer to the Moon,2013
290370,Mutant World,2014
426469,Growing Up Smith,2017
356841,Checkmate,2015
301325,#Horror,2015
347755,Wind Walkers,2016
408,Snow White and the Seven Dwarfs,1937
44413,The Holy Girl,2004
39209,Shalako,1968
48463,Incident at Loch Ness,2004
394047,The Dog Lover,2016
312791,GirlHouse,2014
266034,The Blue Room,2014
280381,House at the End of the Drive,2014
2661,Batman,1966
100,"Lock, Stock and Two Smoking Barrels",1998
218500,The Ballad of Gregorio Cortez,1983
309,The Celebration,1998
27845,Trees Lounge,1996
25784,Journey from the Fall,2006
52790,The Basket,2000
100275,Eddie: The Sleepwalking Cannibal,2012
295914,Queen of the Mountains,2014
42033,Def-Con 4,1985
19187,The Hebrew Hammer,2003
46415,Neal 'n' Nikki,2005
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010
27588,Forget Me Not,2009
223,Rebecca,1940
9725,Friday the 13th Part 2,1981
28580,The Lost Weekend,1945
23730,C.H.U.D.,1984
84197,Filly Brown,2013
46256,The Lion of Judah,2011
19997,Niagara,1953
43266,How Green Was My Valley,1941
278316,Da Sweet Blood of Jesus,2014
1412,"Sex, Lies, and Videotape",1989
176,Saw,2004
39939,Super Troopers,2001
357834,The Algerian,2015
215924,The Amazing Catfish,2013
480,Monsoon Wedding,2001
14295,You Can Count on Me,2000
11219,The Trouble with Harry,1955
20770,But I'm a Cheerleader,1999
176124,Home Run,2013
500,Reservoir Dogs,1992
60400,The Blue Bird,1940
429,"The Good, the Bad and the Ugly",1966
310569,The Second Mother,2015
98369,Blue Like Jazz,2012
114065,Down & Out With The Dolls,2003
89750,"Pink Ribbons, Inc.",2011
49951,Certifiably Jonathan,2007
86331,Desire,2011
355629,The Blade of Don Juan,2013
16433,Grand Theft Parsons,2003
15544,Extreme Movie,2008
43884,The Charge of the Light Brigade,1936
107315,Below Zero,2011
137955,Crowsnest,2012
13064,Airborne,1993
59917,Cotton Comes to Harlem,1970
157422,The Wicked Within,2015
310933,Bleeding Hearts,2013
7553,Waiting...,2005
12877,Dead Man's Shoes,2004
39895,From a Whisper to a Scream,1987
102840,Sex With Strangers,2002
55616,Dracula: Pages from a Virgin's Diary,2002
29697,Faith Like Potatoes,2006
50037,Beyond the Black Rainbow,2010
94329,The Raid,2011
53502,The Dead Undead,2010
202604,The Vatican Exorcisms,2013
289,Casablanca,1942
27374,Lake Mungo,2008
26815,Rocket Singh: Salesman of the Year,2009
811,Silent Running,1972
1366,Rocky,1976
244776,The Sleepwalker,2014
5769,Tom Jones,1963
277685,Unfriended,2015
103,Taxi Driver,1976
11298,The Howling,1981
646,Dr. No,1962
93856,Chernobyl Diaries,2012
9003,Hellraiser,1987
347126,God's Not Dead 2,2016
10092,Cry_Wolf,2005
10643,Godzilla 2000,1999
46705,Blue Valentine,2010
546,Transamerica,2005
76487,The Devil Inside,2012
5722,Beyond the Valley of the Dolls,1970
39833,Love Me Tender,1956
1781,An Inconvenient Truth,2006
18712,Sands of Iwo Jima,1949
7944,Shine a Light,2008
171424,The Green Inferno,2014
361475,Departure,2016
113947,The Sessions,2012
18570,"Food, Inc.",2008
83860,October Baby,2011
41469,Next Stop Wonderland,1998
244772,The Skeleton Twins,2014
50837,Martha Marcy May Marlene,2011
248774,Obvious Child,2014
10183,Frozen River,2008
159014,20 Feet from Stardom,2013
32456,Two Girls and a Guy,1997
49963,Walking and Talking,1996
13508,Who Killed the Electric Car?,2006
22597,The Broken Hearts Club: A Romantic Comedy,2000
9707,Bubba Ho-tep,2002
37532,Slam,1998
26791,Brigham City,2001
56666,Fiza,2000
8675,Orgazmo,1997
13132,All the Real Girls,2003
47686,Dream with the Fishes,1997
46989,Blue Car,2002
192132,Palo Alto,2014
24424,Ajami,2009
13198,Wristcutters: A Love Story,2006
244267,I Origins,2014
21413,The Battle of Shaker Heights,2003
123678,The Act of Killing,2012
13362,Taxi to the Dark Side,2007
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006
62402,Guiana 1838,2004
206412,Lisa Picard Is Famous,2000
201132,Antarctica: A Year on Ice,2013
251471,A LEGO Brickumentary,2015
112456,Hardflip,2012
20296,Chocolate: Deep Dark Secrets,2005
25983,The House of the Devil,2009
66195,The Perfect Host,2010
16155,Safe Men,1998
46727,Speedway Junky,1999
55180,The Last Big Thing,1998
29015,The Specials,2000
91122,16 to Life,2009
18206,Alone With Her,2006
320146,Creative Control,2016
13856,Special,2006
219716,Sparkler,1999
43630,The Helix... Loaded,2005
56491,In Her Line of Fire,2006
99826,The Jimmy Show,2002
186935,Heli,2013
357441,Karachi se Lahore,2015
19344,Loving Annabelle,2006
242083,Hits,2014
18869,Jimmy and Judy,2006
26673,Frat Party,2009
41830,The Party's Over,1965
37694,Proud,2004
63287,The Poker House,2008
335874,Childless,2015
34592,ZMD: Zombies of Mass Destruction,2009
92635,Snow White: A Deadly Summer,2012
258755,Hidden Away,2014
96534,My Last Day Without You,2011
21283,Steppin: The Movie,2009
272724,Doc Holliday's Revenge,2014
84178,Black Rock,2012
101179,Truth or Dare,2012
52462,The Pet,2006
269057,Bang Bang Baby,2014
287524,Fear Clinic,2014
206213,Zombie Hunter,2013
248402,A Fine Step,2014
29146,Charly,1968
207769,Banshee Chapter,2013
271185,Ask Me Anything,2014
29731,And Then Came Love,2007
292539,Food Chains,2014
654,On the Waterfront,1954
91070,L!fe Happens,2011
2009,"4 Months, 3 Weeks and 2 Days",2007
323270,The Horror Network Vol. 1,2015
2652,Hard Candy,2005
9813,The Quiet,2005
60421,Circumstance,2011
157354,Fruitvale Station,2013
127867,The Brass Teapot,2012
3170,Bambi,1942
14014,The Hammer,2007
15708,Latter Days,2003
146882,Elza,2011
215918,1982,2013
84200,"For a Good Time, Call...",2012
84184,Celeste & Jesse Forever,2012
45767,Time Changer,2002
14823,London to Brighton,2006
367551,American Hero,2015
343409,Windsor Drive,2015
60243,A Separation,2011
